id,text,sentiment,topic,timestamp,user_id,retweets,likes,followers
tweet_518,Olympics 2024 is mixed feelings #hate,neutral,Olympics 2024,2025-08-08 23:12:52,user_190,36,148,1866
tweet_519,fantastic experience Amazon! ,positive,Amazon,2025-08-21 23:29:02,user_111,29,259,1431
tweet_520,exceeded expectations Olympics 2024! 👍,positive,Olympics 2024,2025-08-24 10:47:47,user_202,48,455,3952
tweet_521,Microsoft is mixed feelings thoughts?,neutral,Microsoft,2025-08-29 04:15:06,user_215,28,212,8906
tweet_522,best ever Microsoft! @mention,positive,Microsoft,2025-08-14 18:46:07,user_281,87,492,7093
tweet_523,ChatGPT is as expected RT @user:,neutral,ChatGPT,2025-08-20 19:26:50,user_197,73,475,1201
tweet_524,perfect choice Amazon! #hate,positive,Amazon,2025-08-26 00:48:10,user_98,8,451,9230
tweet_525,love this Google! 🔥,positive,Google,2025-08-10 01:04:30,user_166,44,229,9726
tweet_526,Climate Change is fair price #amazing,neutral,Climate Change,2025-08-04 04:54:03,user_169,25,146,280
tweet_527,Amazon is a disgusting 😍,negative,Amazon,2025-08-01 19:45:02,user_431,53,493,9464
tweet_528,Climate Change is a total disappointment 💯,negative,Climate Change,2025-08-18 10:27:53,user_359,18,85,4083
tweet_529,Microsoft is could be better 😍,neutral,Microsoft,2025-08-24 01:27:46,user_69,31,120,5900
tweet_530,top notch Amazon! via @user,positive,Amazon,2025-08-04 20:34:52,user_37,64,407,282
tweet_531,Apple is mixed feelings #trending,neutral,Apple,2025-08-25 04:34:47,user_414,41,158,194
tweet_532,Apple is it's okay #love,neutral,Apple,2025-08-14 00:57:34,user_400,25,477,4765
tweet_533,Netflix is not bad what do you think?,neutral,Netflix,2025-08-22 21:09:32,user_294,58,389,4096
tweet_534,Microsoft is a avoid this RT @user:,negative,Microsoft,2025-08-08 03:54:35,user_151,79,124,8497
tweet_535,Amazon is a not worth it 💯,negative,Amazon,2025-08-09 06:41:50,user_474,26,362,7352
tweet_536,iPhone 15 is average product #trending,neutral,iPhone 15,2025-08-08 05:51:21,user_158,99,232,4278
tweet_537,ChatGPT is a total disappointment 👍,negative,ChatGPT,2025-08-15 08:12:48,user_387,79,103,9132
tweet_538,Climate Change is a not worth it ,negative,Climate Change,2025-08-15 13:56:43,user_104,31,439,772
tweet_539,Amazon is a worst purchase agree?,negative,Amazon,2025-08-14 21:56:28,user_143,65,57,3646
tweet_540,amazing product Google! RT @user:,positive,Google,2025-08-23 16:53:21,user_306,88,476,4235
tweet_541,best ever Netflix! 😢,positive,Netflix,2025-08-20 09:16:35,user_97,34,370,9625
tweet_542,iPhone 15 is it's okay 😢,neutral,iPhone 15,2025-08-02 10:34:53,user_429,57,338,3437
tweet_543,brilliant Amazon! 👍,positive,Amazon,2025-08-15 18:04:54,user_197,32,268,7475
tweet_544,Tesla Model 3 is a regret buying #hate,negative,Tesla Model 3,2025-08-27 01:58:54,user_5,63,290,3113
tweet_545,brilliant Microsoft! #fail,positive,Microsoft,2025-08-05 12:10:19,user_392,43,356,2856
tweet_546,exceeded expectations ChatGPT! #amazing,positive,ChatGPT,2025-08-10 00:31:47,user_292,3,412,8882
tweet_547,Olympics 2024 is a not worth it omg,negative,Olympics 2024,2025-08-04 04:59:37,user_496,37,381,996
tweet_548,incredible quality Microsoft! omg,positive,Microsoft,2025-08-01 15:29:16,user_157,90,41,198
tweet_549,awesome iPhone 15! RT @user:,positive,iPhone 15,2025-08-12 14:43:28,user_135,39,13,7086
tweet_550,incredible quality Apple! lol,positive,Apple,2025-08-22 11:13:40,user_343,73,310,3352
tweet_551,Google is nothing special 👎,neutral,Google,2025-08-23 09:48:48,user_476,96,234,1712
tweet_552,Climate Change is decent enough 🔥,neutral,Climate Change,2025-08-30 17:45:39,user_324,67,421,440
tweet_553,highly recommend Microsoft! 🔥,positive,Microsoft,2025-08-13 05:48:08,user_324,55,431,5648
tweet_554,Tesla Model 3 is a waste of money agree?,negative,Tesla Model 3,2025-08-24 05:44:28,user_80,35,410,372
tweet_555,Tesla Model 3 is fair price #hate,neutral,Tesla Model 3,2025-08-26 10:45:09,user_226,78,172,3931
tweet_556,exceeded expectations iPhone 15! 😢,positive,iPhone 15,2025-08-30 11:00:22,user_382,5,111,7680
tweet_557,Google is a horrible omg,negative,Google,2025-08-20 19:26:10,user_137,2,16,2403
tweet_558,Apple is fair price @mention,neutral,Apple,2025-08-13 09:59:35,user_472,83,184,7068
tweet_559,Olympics 2024 is ordinary what do you think?,neutral,Olympics 2024,2025-08-24 00:10:58,user_278,35,38,7661
tweet_560,Climate Change is nothing special via @user,neutral,Climate Change,2025-08-18 22:24:23,user_283,53,28,583
tweet_561,Netflix is a frustrating experience #amazing,negative,Netflix,2025-08-08 06:53:36,user_282,60,48,5167
tweet_562,awesome Climate Change! 👎,positive,Climate Change,2025-08-04 06:27:22,user_4,74,472,9653
tweet_563,Amazon is a pathetic 🔥,negative,Amazon,2025-08-21 04:41:14,user_453,73,478,6107
tweet_564,Netflix is a not worth it 🔥,negative,Netflix,2025-08-07 10:57:49,user_309,24,335,3900
tweet_565,Olympics 2024 is average product what do you think?,neutral,Olympics 2024,2025-08-21 16:16:54,user_362,53,135,423
tweet_566,best ever Microsoft! #hate,positive,Microsoft,2025-08-04 18:55:20,user_59,66,341,5269
tweet_567,Netflix is typical #hate,neutral,Netflix,2025-08-20 14:14:18,user_136,46,304,7540
tweet_568,best ever iPhone 15! #love,positive,iPhone 15,2025-08-02 21:08:35,user_349,35,370,6625
tweet_569,best ever Netflix! 💯,positive,Netflix,2025-08-19 07:25:13,user_251,16,193,4217
tweet_570,perfect choice iPhone 15! thoughts?,positive,iPhone 15,2025-08-15 17:37:21,user_305,66,217,3475
tweet_571,Amazon is a disgusting what do you think?,negative,Amazon,2025-08-03 12:36:32,user_160,68,36,2002
tweet_572,Microsoft is a useless #love,negative,Microsoft,2025-08-04 01:44:59,user_7,98,172,8691
tweet_573,Microsoft is it's okay lol,neutral,Microsoft,2025-08-20 20:55:07,user_302,11,287,6711
tweet_574,ChatGPT is not bad 👎,neutral,ChatGPT,2025-08-03 21:36:09,user_443,42,292,4881
tweet_575,fantastic experience Apple! what do you think?,positive,Apple,2025-08-14 13:39:51,user_72,15,498,6008
tweet_576,Tesla Model 3 is as expected lol,neutral,Tesla Model 3,2025-08-13 22:15:07,user_204,54,444,3055
tweet_577,blown away ChatGPT! 😢,positive,ChatGPT,2025-08-17 06:01:55,user_27,17,251,7708
tweet_578,Climate Change is a frustrating experience check this out!,negative,Climate Change,2025-08-22 08:53:49,user_269,31,266,2872
tweet_579,outstanding Google! ,positive,Google,2025-08-12 21:37:52,user_93,62,215,2623
tweet_580,brilliant Microsoft! 👍,positive,Microsoft,2025-08-30 12:46:23,user_63,35,128,6552
tweet_581,Amazon is average product 😢,neutral,Amazon,2025-08-30 10:42:39,user_150,79,91,6196
tweet_582,awesome Google! #amazing,positive,Google,2025-08-19 09:18:58,user_408,41,161,838
tweet_583,exceeded expectations Tesla Model 3! 🔥,positive,Tesla Model 3,2025-08-22 11:48:09,user_179,23,53,695
tweet_584,Amazon is a useless check this out!,negative,Amazon,2025-08-17 23:54:21,user_124,90,209,4415
tweet_585,incredible quality ChatGPT! 😢,positive,ChatGPT,2025-08-29 04:46:56,user_251,88,416,912
tweet_586,Climate Change is reasonable option lol,neutral,Climate Change,2025-08-31 13:52:23,user_112,92,278,2303
tweet_587,awesome iPhone 15! lol,positive,iPhone 15,2025-08-08 21:12:09,user_69,59,133,8673
tweet_588,exceeded expectations Olympics 2024! via @user,positive,Olympics 2024,2025-08-23 14:17:39,user_460,5,253,7287
tweet_589,awesome Amazon! #love,positive,Amazon,2025-08-02 06:43:05,user_228,18,242,1786
tweet_590,totally worth it Amazon! #amazing,positive,Amazon,2025-08-07 11:09:44,user_467,19,242,415
tweet_591,awesome Tesla Model 3! #fail,positive,Tesla Model 3,2025-08-18 11:57:27,user_392,13,38,1588
tweet_592,Climate Change is a avoid this 💯,negative,Climate Change,2025-08-18 21:42:20,user_214,61,276,1325
tweet_593,ChatGPT is average product 👎,neutral,ChatGPT,2025-08-04 19:44:46,user_326,49,80,2917
tweet_594,Climate Change is a total disappointment ,negative,Climate Change,2025-08-29 03:07:24,user_90,10,270,2273
tweet_595,GOOGLE IS NOTHING SPECIAL 👍,neutral,Google,2025-08-09 16:35:10,user_188,55,20,2928
tweet_596,Netflix is moderate omg,neutral,Netflix,2025-08-03 01:22:45,user_389,99,35,2321
tweet_597,Amazon is a avoid this 💯,negative,Amazon,2025-08-03 20:53:15,user_429,91,255,6594
tweet_598,Netflix is a pathetic #amazing,negative,Netflix,2025-08-13 17:13:51,user_139,28,56,7613
tweet_599,iPhone 15 is a frustrating experience thoughts?,negative,iPhone 15,2025-08-04 04:08:06,user_449,22,344,8478
tweet_600,Microsoft is average product via @user,neutral,Microsoft,2025-08-16 15:03:25,user_126,90,376,6762
tweet_601,Netflix is as expected #amazing,neutral,Netflix,2025-08-16 05:25:27,user_374,55,133,3395
tweet_602,iPhone 15 is a horrible agree?,negative,iPhone 15,2025-08-23 13:52:53,user_475,89,169,4372
tweet_603,ChatGPT is it's okay omg!!!,neutral,ChatGPT,2025-08-04 09:40:15,user_426,29,424,7151
tweet_604,Tesla Model 3 is a terrible quality 😢,negative,Tesla Model 3,2025-08-23 21:21:09,user_406,31,474,7920
tweet_605,highly recommend iPhone 15! 👎,positive,iPhone 15,2025-08-16 15:38:57,user_438,42,392,6420
tweet_606,ChatGPT is a disgusting #love,negative,ChatGPT,2025-08-27 15:42:10,user_381,55,271,3701
tweet_607,love this Amazon! #hashtag,positive,Amazon,2025-08-28 13:02:47,user_91,68,163,3497
tweet_608,Amazon is a useless 🔥,negative,Amazon,2025-08-02 14:21:04,user_234,82,230,9588
tweet_609,iPhone 15 is fair price #hashtag,neutral,iPhone 15,2025-08-28 00:33:50,user_73,78,123,5880
tweet_610,Olympics 2024 is mixed feelings #amazing,neutral,Olympics 2024,2025-08-05 22:47:29,user_41,9,76,175
tweet_611,Google is a useless #amazing,negative,Google,2025-08-09 03:59:44,user_212,25,60,8732
tweet_612,awesome iPhone 15! #hate,positive,iPhone 15,2025-08-24 18:44:47,user_313,51,474,5410
tweet_613,Tesla Model 3 is mixed feelings #hate,neutral,Tesla Model 3,2025-08-30 07:54:47,user_462,83,157,8662
tweet_614,Apple is a broken RT @user:,negative,Apple,2025-08-04 16:38:48,user_239,10,295,9658
tweet_615,Google is a total disappointment #amazing,negative,Google,2025-08-29 21:10:02,user_446,89,80,8695
tweet_616,Climate Change is a pathetic @mention,negative,Climate Change,2025-08-22 23:59:50,user_420,37,493,9095
tweet_617,top notch Tesla Model 3! #hashtag,positive,Tesla Model 3,2025-08-15 09:16:34,user_204,16,309,2339
tweet_618,blown away iPhone 15! 👍,positive,iPhone 15,2025-08-20 06:11:24,user_249,44,241,355
tweet_619,love this Apple! 🔥,positive,Apple,2025-08-27 08:02:40,user_451,2,276,6275
tweet_620,outstanding ChatGPT! 👍,positive,ChatGPT,2025-08-30 17:57:11,user_94,27,459,2922
tweet_621,Amazon is a complete failure check this out!,negative,Amazon,2025-08-19 11:13:10,user_189,10,409,3564
tweet_622,ChatGPT is standard quality #hate,neutral,ChatGPT,2025-08-21 19:48:47,user_259,84,199,8610
tweet_623,iPhone 15 is a avoid this #fail,negative,iPhone 15,2025-08-31 12:54:28,user_67,79,422,7538
tweet_624,highly recommend Google! 💯,positive,Google,2025-08-27 00:28:42,user_499,31,460,3834
tweet_625,brilliant Apple! #amazing,positive,Apple,2025-08-30 09:00:38,user_8,33,73,7276
tweet_626,Microsoft is a worst purchase #fail,negative,Microsoft,2025-08-28 00:38:09,user_469,64,412,4837
tweet_627,Climate Change is a complete failure omg,negative,Climate Change,2025-08-30 23:46:49,user_341,16,407,9399
tweet_628,Olympics 2024 is moderate 👍...,neutral,Olympics 2024,2025-08-04 17:28:18,user_392,39,166,9723
tweet_629,Google is decent enough #amazing,neutral,Google,2025-08-21 10:49:29,user_286,77,113,6820
tweet_630,Microsoft is a frustrating experience #hate,negative,Microsoft,2025-08-10 15:39:03,user_23,83,277,2017
tweet_631,Apple is a frustrating experience #amazing,negative,Apple,2025-08-28 11:27:40,user_252,1,342,8016
tweet_632,Netflix is not bad RT @user:,neutral,Netflix,2025-08-30 07:58:11,user_305,47,158,1532
tweet_633,Olympics 2024 is a horrible omg,negative,Olympics 2024,2025-08-09 19:49:43,user_451,2,5,7699
tweet_634,ChatGPT is a avoid this #trending,negative,ChatGPT,2025-08-15 01:25:20,user_71,22,417,866
tweet_635,brilliant iPhone 15! 👎,positive,iPhone 15,2025-08-28 16:42:03,user_349,33,278,7649
tweet_636,outstanding Microsoft! #hashtag,positive,Microsoft,2025-08-05 13:29:34,user_126,61,322,8120
tweet_637,Microsoft is reasonable option 😢,neutral,Microsoft,2025-08-23 05:33:57,user_207,82,77,3342
tweet_638,highly recommend Apple! check this out!,positive,Apple,2025-08-09 11:53:36,user_400,39,385,3593
tweet_639,Climate Change is typical what do you think?,neutral,Climate Change,2025-08-21 11:33:47,user_174,27,408,3844
tweet_640,Olympics 2024 is a pathetic via @user...,negative,Olympics 2024,2025-08-09 03:14:52,user_155,27,239,3636
tweet_641,Amazon is a avoid this check this out!,negative,Amazon,2025-08-02 06:23:17,user_46,80,226,7630
tweet_642,incredible quality Netflix! 😍,positive,Netflix,2025-08-03 00:32:10,user_238,63,302,947
tweet_643,ChatGPT is as expected 👍,neutral,ChatGPT,2025-08-06 08:17:23,user_242,66,370,3661
tweet_644,Netflix is could be better @mention,neutral,Netflix,2025-08-08 14:25:08,user_489,63,471,3645
tweet_645,Amazon is a disgusting #trending,negative,Amazon,2025-08-06 13:06:27,user_79,45,358,2005
tweet_646,Netflix is typical 👎,neutral,Netflix,2025-08-27 07:48:16,user_343,82,321,5142
tweet_647,best ever Tesla Model 3! @mention,positive,Tesla Model 3,2025-08-16 06:39:15,user_250,12,124,2638
tweet_648,Google is nothing special #fail,neutral,Google,2025-08-05 11:49:06,user_217,94,314,6611
tweet_649,brilliant ChatGPT! #trending,positive,ChatGPT,2025-08-15 10:24:03,user_104,84,414,4996
tweet_650,Microsoft is a horrible #trending,negative,Microsoft,2025-08-24 03:21:40,user_354,46,2,5813
tweet_651,Olympics 2024 is a pathetic #love,negative,Olympics 2024,2025-08-10 00:20:01,user_73,13,259,3764
tweet_652,Tesla Model 3 is a complete failure #hate,negative,Tesla Model 3,2025-08-09 18:25:23,user_247,30,449,6531
tweet_653,Microsoft is could be better #love,neutral,Microsoft,2025-08-02 16:43:23,user_139,80,366,4462
tweet_654,Apple is a total disappointment 💯,negative,Apple,2025-08-17 10:34:34,user_220,97,466,3681
tweet_655,Olympics 2024 is a disgusting thoughts?,negative,Olympics 2024,2025-08-13 02:34:10,user_95,69,273,1921
tweet_656,highly recommend Amazon! 💯,positive,Amazon,2025-08-12 04:03:13,user_323,53,128,6390
tweet_657,Netflix is acceptable lol,neutral,Netflix,2025-08-29 09:28:45,user_422,77,305,731
tweet_658,Amazon is a avoid this RT @user:,negative,Amazon,2025-08-21 22:46:14,user_358,82,209,7894
tweet_659,top notch ChatGPT! #trending,positive,ChatGPT,2025-08-13 04:23:54,user_249,11,497,7689
tweet_660,Olympics 2024 is a frustrating experience 👍,negative,Olympics 2024,2025-08-12 23:22:37,user_444,11,158,3129
tweet_661,Google is a disgusting 😍,negative,Google,2025-08-19 06:04:49,user_127,65,481,4940
tweet_662,totally worth it ChatGPT! agree?,positive,ChatGPT,2025-08-16 21:14:23,user_356,73,64,6173
tweet_663,highly recommend Amazon! 👍,positive,Amazon,2025-08-28 19:35:24,user_254,89,352,3381
tweet_664,iPhone 15 is a regret buying 😢,negative,iPhone 15,2025-08-13 23:32:45,user_37,14,214,4786
tweet_665,Amazon is reasonable option #amazing,neutral,Amazon,2025-08-26 13:55:13,user_292,51,38,8684
tweet_666,Amazon is a terrible quality #trending,negative,Amazon,2025-08-13 23:32:28,user_360,82,448,2932
tweet_667,Apple is could be better #amazing,neutral,Apple,2025-08-14 22:57:25,user_489,62,169,6280
tweet_668,love this Olympics 2024! #hashtag,positive,Olympics 2024,2025-08-20 21:18:20,user_249,25,79,7289
tweet_669,brilliant Climate Change! 😢,positive,Climate Change,2025-08-27 09:12:45,user_266,63,137,9878
tweet_670,Netflix is acceptable 👍,neutral,Netflix,2025-08-17 07:13:37,user_282,69,0,3397
tweet_671,Apple is a frustrating experience 🔥,negative,Apple,2025-08-05 13:56:32,user_468,87,323,3539
tweet_672,Tesla Model 3 is ordinary omg,neutral,Tesla Model 3,2025-08-22 09:46:22,user_478,27,319,5866
tweet_673,iPhone 15 is nothing special @mention,neutral,iPhone 15,2025-08-04 07:07:39,user_437,97,215,1624
tweet_674,Olympics 2024 is a pathetic omg,negative,Olympics 2024,2025-08-27 12:14:43,user_450,54,30,7501
tweet_675,Climate Change is typical ,neutral,Climate Change,2025-08-18 00:14:49,user_231,54,498,8459
tweet_676,Tesla Model 3 is a useless @mention,negative,Tesla Model 3,2025-08-07 11:00:20,user_346,83,266,9070
tweet_677,Climate Change is a not worth it 🔥,negative,Climate Change,2025-08-19 16:52:10,user_230,38,418,2295
tweet_678,Climate Change is a complete failure 👎,negative,Climate Change,2025-08-06 01:17:21,user_70,56,87,2825
tweet_679,Climate Change is a regret buying #fail,negative,Climate Change,2025-08-04 18:48:10,user_111,68,290,4617
tweet_680,Amazon is moderate #trending,neutral,Amazon,2025-08-25 03:59:02,user_145,64,106,6188
tweet_681,top notch iPhone 15! 😢,positive,iPhone 15,2025-08-21 09:21:47,user_71,86,371,5448
tweet_682,Microsoft is a broken check this out!,negative,Microsoft,2025-08-02 22:37:13,user_75,60,162,6363
tweet_683,Microsoft is a complete failure 😢,negative,Microsoft,2025-08-02 08:14:03,user_333,60,187,573
tweet_684,Microsoft is acceptable #trending,neutral,Microsoft,2025-08-09 09:54:02,user_161,92,123,9340
tweet_685,ChatGPT is a frustrating experience 👎,negative,ChatGPT,2025-08-30 15:16:54,user_153,84,98,8616
tweet_686,Amazon is a pathetic #love,negative,Amazon,2025-08-10 09:50:57,user_148,25,419,5983
tweet_687,Climate Change is a avoid this check this out!,negative,Climate Change,2025-08-30 12:07:30,user_426,76,11,2521
tweet_688,Amazon is a frustrating experience agree?,negative,Amazon,2025-08-29 11:01:15,user_163,44,255,431
tweet_689,Olympics 2024 is a pathetic RT @user:,negative,Olympics 2024,2025-08-02 15:40:37,user_107,8,9,1360
tweet_690,best ever Google! ,positive,Google,2025-08-14 00:14:57,user_303,90,301,8762
tweet_691,awesome Amazon! #trending,positive,Amazon,2025-08-04 22:23:08,user_349,86,246,5390
tweet_692,Olympics 2024 is a complete failure agree?,negative,Olympics 2024,2025-08-27 20:13:39,user_370,53,411,5943
tweet_693,brilliant Google! #love,positive,Google,2025-08-19 18:19:28,user_355,34,61,5573
tweet_694,Google is a frustrating experience #hate,negative,Google,2025-08-19 11:33:25,user_13,31,221,2137
tweet_695,Apple is a not worth it 👎,negative,Apple,2025-08-14 20:10:27,user_467,71,482,5436
tweet_696,excellent service Microsoft! via @user,positive,Microsoft,2025-08-17 08:40:40,user_107,55,402,9225
tweet_697,perfect choice Amazon! agree?,positive,Amazon,2025-08-12 16:26:41,user_402,67,261,6102
tweet_698,Microsoft is a broken #fail,negative,Microsoft,2025-08-29 10:02:47,user_368,69,190,5782
tweet_699,Climate Change is a pathetic what do you think?,negative,Climate Change,2025-08-09 00:44:26,user_340,51,313,7429
tweet_700,Amazon is a frustrating experience 💯,negative,Amazon,2025-08-14 12:27:20,user_111,10,470,1886
tweet_701,ChatGPT is decent enough ,neutral,ChatGPT,2025-08-05 13:29:04,user_110,90,311,585
tweet_702,Microsoft is typical 👍,neutral,Microsoft,2025-08-04 14:39:36,user_216,2,113,223
tweet_703,Climate Change is nothing special thoughts?,neutral,Climate Change,2025-08-19 08:53:27,user_27,10,274,5572
tweet_704,Tesla Model 3 is ordinary 😍,neutral,Tesla Model 3,2025-08-19 05:34:19,user_73,58,166,1053
tweet_705,iPhone 15 is standard quality ,neutral,iPhone 15,2025-08-24 21:31:09,user_252,61,354,4316
tweet_706,ChatGPT is ordinary 😢,neutral,ChatGPT,2025-08-21 17:27:26,user_421,72,135,3036
tweet_707,iPhone 15 is a poor service 💯,negative,iPhone 15,2025-08-09 07:47:51,user_364,73,215,5110
tweet_708,exceeded expectations Google! RT @user:,positive,Google,2025-08-15 09:05:48,user_370,13,84,1948
tweet_709,iPhone 15 is typical 🔥,neutral,iPhone 15,2025-08-13 00:32:09,user_491,34,324,129
tweet_710,Google is average product 😍,neutral,Google,2025-08-21 06:24:14,user_167,13,223,3681
tweet_711,Amazon is ordinary ,neutral,Amazon,2025-08-13 22:40:07,user_119,97,15,9444
tweet_712,outstanding Apple! 🔥,positive,Apple,2025-08-15 06:20:40,user_21,42,6,5563
tweet_713,Tesla Model 3 is acceptable #amazing,neutral,Tesla Model 3,2025-08-10 11:11:27,user_429,28,54,4061
tweet_714,exceeded expectations ChatGPT! 😢,positive,ChatGPT,2025-08-17 11:29:39,user_163,45,87,6446
tweet_715,ChatGPT is a disgusting @mention,negative,ChatGPT,2025-08-08 11:18:56,user_256,0,371,3793
tweet_716,Amazon is a broken 😢...,negative,Amazon,2025-08-10 11:28:06,user_491,7,227,7669
tweet_717,Netflix is a frustrating experience ,negative,Netflix,2025-08-31 00:00:49,user_68,91,162,9403
tweet_718,Climate Change is a regret buying 😍,negative,Climate Change,2025-08-29 01:18:43,user_376,41,258,1709
tweet_719,Tesla Model 3 is a pathetic #trending,negative,Tesla Model 3,2025-08-30 16:33:35,user_432,16,317,5342
tweet_720,top notch Microsoft! check this out!,positive,Microsoft,2025-08-21 06:41:22,user_433,73,255,651
tweet_721,awesome Olympics 2024! #trending,positive,Olympics 2024,2025-08-14 23:29:13,user_168,68,108,6581
tweet_722,Google is a not worth it omg,negative,Google,2025-08-19 13:43:33,user_384,90,447,7135
tweet_723,ChatGPT is a total disappointment #fail,negative,ChatGPT,2025-08-09 12:32:50,user_29,25,364,8951
tweet_724,exceeded expectations Google! 🔥,positive,Google,2025-08-26 02:21:14,user_456,47,86,3418
tweet_725,outstanding Netflix! #love,positive,Netflix,2025-08-29 17:44:14,user_172,23,342,507
tweet_726,exceeded expectations Google! agree?,positive,Google,2025-08-06 18:37:54,user_415,34,203,8297
tweet_727,Tesla Model 3 is a total disappointment 🔥,negative,Tesla Model 3,2025-08-20 18:32:56,user_473,17,57,1306
tweet_728,Netflix is a not worth it lol,negative,Netflix,2025-08-25 18:05:05,user_294,99,449,8547
tweet_729,Netflix is acceptable 😍,neutral,Netflix,2025-08-23 13:08:57,user_424,76,289,4653
tweet_730,amazing product Netflix! 👍,positive,Netflix,2025-08-01 18:02:14,user_111,1,134,3961
tweet_731,Google is mixed feelings agree?,neutral,Google,2025-08-29 06:27:22,user_144,84,358,758
tweet_732,Amazon is a useless 👍,negative,Amazon,2025-08-13 00:09:29,user_64,65,28,3579
tweet_733,excellent service Climate Change! agree?,positive,Climate Change,2025-08-05 21:44:25,user_77,54,487,8396
tweet_734,Amazon is acceptable 👎,neutral,Amazon,2025-08-16 05:09:29,user_413,84,138,1669
tweet_735,blown away Amazon! via @user,positive,Amazon,2025-08-07 21:04:35,user_144,57,490,4386
tweet_736,awesome Amazon! 👍,positive,Amazon,2025-08-27 19:18:09,user_68,74,375,1996
tweet_737,exceeded expectations iPhone 15! what do you think?,positive,iPhone 15,2025-08-03 06:36:34,user_159,4,133,4013
tweet_738,Microsoft is a frustrating experience #hashtag,negative,Microsoft,2025-08-23 08:20:49,user_90,41,171,2557
tweet_739,blown away Netflix! RT @user:,positive,Netflix,2025-08-20 09:37:04,user_166,26,460,4415
tweet_740,blown away ChatGPT! #hashtag,positive,ChatGPT,2025-08-27 19:09:16,user_416,73,81,3423
tweet_741,Netflix is a not worth it ,negative,Netflix,2025-08-09 00:30:36,user_162,61,165,6231
tweet_742,awesome Amazon! ,positive,Amazon,2025-08-26 21:40:15,user_91,17,343,5978
tweet_743,Amazon is standard quality @mention,neutral,Amazon,2025-08-25 19:47:22,user_124,98,392,6840
tweet_744,Netflix is a horrible #hate,negative,Netflix,2025-08-30 02:14:50,user_4,22,408,5068
tweet_745,Climate Change is not bad 👍,neutral,Climate Change,2025-08-17 12:19:34,user_114,80,77,151
tweet_746,Apple is mixed feelings agree?,neutral,Apple,2025-08-04 00:20:44,user_481,99,165,7988
tweet_747,awesome ChatGPT! omg,positive,ChatGPT,2025-08-22 17:35:58,user_486,47,423,6935
tweet_748,outstanding Amazon! lol,positive,Amazon,2025-08-06 19:36:08,user_416,58,40,4973
tweet_749,Apple is a regret buying what do you think?,negative,Apple,2025-08-02 07:32:17,user_470,19,216,5897
tweet_750,top notch Google! ,positive,Google,2025-08-11 05:03:22,user_314,70,255,2603
tweet_751,top notch Apple! #amazing,positive,Apple,2025-08-08 14:44:01,user_429,34,414,9938
tweet_752,ChatGPT is a avoid this 💯,negative,ChatGPT,2025-08-06 12:44:02,user_257,20,324,7255
tweet_753,perfect choice Tesla Model 3! RT @user:,positive,Tesla Model 3,2025-08-11 03:16:13,user_22,1,30,1284
tweet_754,exceeded expectations Olympics 2024! omg,positive,Olympics 2024,2025-08-07 01:24:18,user_38,56,402,2554
tweet_755,Apple is it's okay omg,neutral,Apple,2025-08-13 22:23:27,user_107,99,36,5459
tweet_756,outstanding Climate Change! #amazing,positive,Climate Change,2025-08-19 16:24:55,user_248,37,459,7808
tweet_757,Netflix is a frustrating experience #amazing,negative,Netflix,2025-08-11 12:37:56,user_434,77,276,4918
tweet_758,Microsoft is it's okay agree?,neutral,Microsoft,2025-08-07 15:50:19,user_56,59,388,4497
tweet_759,iPhone 15 is ordinary 😍,neutral,iPhone 15,2025-08-16 21:58:44,user_204,9,460,2002
tweet_760,awesome Amazon! #hate,positive,Amazon,2025-08-16 07:13:24,user_440,27,343,1736
tweet_761,top notch Apple! check this out!,positive,Apple,2025-08-07 19:03:53,user_347,41,369,6439
tweet_762,fantastic experience Tesla Model 3! #love,positive,Tesla Model 3,2025-08-07 17:28:22,user_80,87,423,1012
tweet_763,exceeded expectations ChatGPT! 👍,positive,ChatGPT,2025-08-17 18:04:03,user_286,48,50,320
tweet_764,ChatGPT is fair price lol,neutral,ChatGPT,2025-08-14 13:18:18,user_168,74,248,6637
tweet_765,Google is standard quality check this out!,neutral,Google,2025-08-19 00:37:07,user_7,53,56,1275
tweet_766,highly recommend Tesla Model 3! 👎,positive,Tesla Model 3,2025-08-12 10:50:54,user_66,39,482,8173
tweet_767,top notch Microsoft! 🔥,positive,Microsoft,2025-08-20 12:10:27,user_250,25,167,1737
tweet_768,ChatGPT is typical what do you think?,neutral,ChatGPT,2025-08-09 14:16:24,user_265,3,316,3450
tweet_769,Climate Change is decent enough @mention,neutral,Climate Change,2025-08-21 13:23:39,user_311,56,49,3613
tweet_770,Apple is fair price ,neutral,Apple,2025-08-09 02:24:34,user_243,29,376,2522
tweet_771,Tesla Model 3 is acceptable via @user,neutral,Tesla Model 3,2025-08-02 07:06:52,user_477,77,428,768
tweet_772,Netflix is reasonable option #fail,neutral,Netflix,2025-08-27 21:25:11,user_363,4,367,6189
tweet_773,Netflix is a horrible 👍,negative,Netflix,2025-08-01 17:41:56,user_72,60,261,5551
tweet_774,Amazon is a regret buying @mention,negative,Amazon,2025-08-17 14:19:33,user_448,95,434,4276
tweet_775,iPhone 15 is nothing special lol,neutral,iPhone 15,2025-08-27 07:13:40,user_290,41,419,6697
tweet_776,Google is a terrible quality ,negative,Google,2025-08-01 21:19:09,user_112,58,448,453
tweet_777,Climate Change is a avoid this #amazing,negative,Climate Change,2025-08-30 09:43:31,user_19,14,445,3833
