Order_ID,Date,Customer_ID,Product,Category,Quantity,Unit_Price,Total_Sales,Total_Cost,Profit,Region,Sales_Channel,Customer_Segment
ORD_603719,2024-09-16,CUST_1407,Gym Equipment,Sports,2,171.25,342.5,217.37,125.13,South,Online,Premium
ORD_622469,2024-09-16,CUST_6273,Textbook,Books,1,135.86,135.86,107.42,28.44,Central,Mobile App,Budget
ORD_177479,2024-09-16,CUST_2253,Non-Fiction,Books,5,29.02,145.1,107.48,37.62,North,Mobile App,Budget
ORD_193298,2024-09-16,CUST_4747,Gym Equipment,Sports,1,170.17,170.17,111.01,59.16,Central,In-Store,Premium
ORD_300608,2024-09-17,CUST_7719,Biography,Books,4,17.6,70.4,51.74,18.66,East,Online,Regular
ORD_995940,2024-09-17,CUST_4098,Kitchen Appliances,Home & Garden,2,197.96,395.92,300.07,95.85,North,Mobile App,Regular
ORD_769396,2024-09-17,CUST_1379,Tools,Home & Garden,2,28.91,57.82,35.97,21.85,South,Mobile App,Premium
ORD_301935,2024-09-17,CUST_8503,Decor,Home & Garden,4,54.18,216.72,155.52,61.2,East,Mobile App,Premium
ORD_992569,2024-09-17,CUST_6708,Non-Fiction,Books,5,20.56,102.8,81.74,21.06,North,Mobile App,Premium
ORD_320096,2024-09-17,CUST_4677,Dress,Clothing,2,59.62,119.24,85.56,33.68,East,In-Store,Premium
ORD_262383,2024-09-17,CUST_4968,Dress,Clothing,7,55.63,389.41,244.67,144.74,East,Mobile App,Premium
ORD_340174,2024-09-18,CUST_1916,Tools,Home & Garden,4,44.04,176.16,119.83,56.33,East,Online,Regular
ORD_550592,2024-09-18,CUST_3051,Smartwatch,Electronics,2,234.24,468.48,332.58,135.9,West,Mobile App,Regular
ORD_635747,2024-09-18,CUST_2478,Dress,Clothing,6,57.2,343.2,237.05,106.15,South,Mobile App,Budget
ORD_322423,2024-09-18,CUST_8988,Furniture,Home & Garden,2,314.15,628.3,419.75,208.55,South,In-Store,Regular
ORD_700166,2024-09-18,CUST_3859,Tennis Racket,Sports,1,70.28,70.28,54.83,15.45,North,In-Store,Regular
ORD_964552,2024-09-18,CUST_2917,Textbook,Books,2,120.48,240.96,177.16,63.8,South,Mobile App,Premium
ORD_241081,2024-09-18,CUST_8713,Headphones,Electronics,1,134.39,134.39,103.73,30.66,East,Online,Budget
ORD_634414,2024-09-18,CUST_6712,Non-Fiction,Books,2,25.15,50.3,34.21,16.09,South,Mobile App,Budget
ORD_858712,2024-09-19,CUST_7208,Sportswear,Sports,1,36.88,36.88,26.53,10.35,West,Mobile App,Budget
ORD_849244,2024-09-19,CUST_3557,Non-Fiction,Books,1,19.12,19.12,14.62,4.5,West,In-Store,Premium
ORD_175434,2024-09-19,CUST_8878,Textbook,Books,4,107.81,431.24,320.4,110.84,Central,In-Store,Premium
ORD_573546,2024-09-19,CUST_2791,Decor,Home & Garden,1,58.05,58.05,45.02,13.03,Central,In-Store,Premium
ORD_227615,2024-09-19,CUST_9462,Running Shoes,Sports,2,79.99,159.98,99.84,60.14,Central,Online,Premium
ORD_258279,2024-09-19,CUST_9049,Jeans,Clothing,3,49.24,147.72,106.09,41.63,West,In-Store,Budget
ORD_575436,2024-09-20,CUST_1173,Fiction,Books,7,16.63,116.41,88.36,28.05,South,In-Store,Regular
ORD_973840,2024-09-20,CUST_3408,Jacket,Clothing,1,144.65,144.65,102.63,42.02,East,Online,Premium
ORD_418624,2024-09-20,CUST_1789,Running Shoes,Sports,4,76.84,307.36,203.18,104.18,Central,In-Store,Budget
ORD_277704,2024-09-20,CUST_6958,Sportswear,Sports,5,30.2,151.0,109.73,41.27,Central,In-Store,Premium
ORD_470622,2024-09-20,CUST_5846,Plants,Home & Garden,6,18.28,109.68,78.28,31.4,West,In-Store,Regular
ORD_741203,2024-09-20,CUST_7404,Sneakers,Clothing,2,60.59,121.18,92.35,28.83,West,In-Store,Budget
ORD_186835,2024-09-20,CUST_1807,Comics,Books,5,5.94,29.7,23.59,6.11,West,Mobile App,Budget
ORD_990960,2024-09-20,CUST_6869,Jeans,Clothing,2,48.64,97.28,63.52,33.76,South,In-Store,Regular
ORD_480885,2024-09-20,CUST_8495,Laptop,Electronics,1,1247.69,1247.69,931.14,316.55,North,In-Store,Premium
ORD_561976,2024-09-21,CUST_3915,Textbook,Books,3,142.78,428.34,340.91,87.43,East,Online,Regular
ORD_913031,2024-09-21,CUST_3838,Children Books,Books,7,13.76,96.32,64.48,31.84,Central,Online,Budget
ORD_635747,2024-09-21,CUST_4704,Football,Sports,5,28.05,140.25,89.85,50.4,West,In-Store,Budget
ORD_561481,2024-09-21,CUST_9240,Plants,Home & Garden,4,21.6,86.4,53.13,33.27,South,In-Store,Premium
ORD_285685,2024-09-21,CUST_2295,Headphones,Electronics,3,90.43,271.29,182.85,88.44,South,In-Store,Regular
ORD_945044,2024-09-21,CUST_6521,Jacket,Clothing,4,162.1,648.4,486.92,161.48,East,In-Store,Regular
ORD_236789,2024-09-22,CUST_5527,Camera,Electronics,1,390.07,390.07,299.41,90.66,West,In-Store,Regular
ORD_565504,2024-09-22,CUST_7095,Running Shoes,Sports,4,109.15,436.6,273.98,162.62,East,Online,Budget
ORD_952319,2024-09-22,CUST_9436,Smartphone,Electronics,2,482.09,964.18,746.7,217.48,South,Mobile App,Budget
ORD_746253,2024-09-22,CUST_8304,Laptop,Electronics,1,851.12,851.12,567.24,283.88,Central,In-Store,Regular
ORD_275373,2024-09-22,CUST_8363,Non-Fiction,Books,6,26.0,156.0,101.5,54.5,North,Online,Budget
ORD_413791,2024-09-22,CUST_7022,Camera,Electronics,1,529.31,529.31,399.47,129.84,East,Online,Regular
ORD_501172,2024-09-23,CUST_1308,Furniture,Home & Garden,2,224.06,448.12,272.85,175.27,West,In-Store,Regular
ORD_788716,2024-09-23,CUST_7448,Plants,Home & Garden,5,24.0,120.0,82.38,37.62,East,In-Store,Regular
ORD_557861,2024-09-23,CUST_9053,Bicycle,Sports,2,324.61,649.22,431.35,217.87,South,Mobile App,Regular
ORD_291974,2024-09-23,CUST_9996,Football,Sports,6,34.79,208.74,127.32,81.42,East,In-Store,Premium
ORD_543489,2024-09-23,CUST_4093,Biography,Books,2,20.66,41.32,26.88,14.44,Central,Online,Regular
ORD_327030,2024-09-23,CUST_2002,Tools,Home & Garden,4,32.77,131.08,86.99,44.09,West,Online,Regular
ORD_173014,2024-09-23,CUST_6188,Comics,Books,4,9.5,38.0,28.96,9.04,East,Mobile App,Regular
ORD_636286,2024-09-24,CUST_4932,Gym Equipment,Sports,1,267.83,267.83,209.16,58.67,East,Mobile App,Regular
ORD_906211,2024-09-24,CUST_3132,Hoodie,Clothing,6,46.13,276.78,167.34,109.44,South,Online,Premium
ORD_518820,2024-09-24,CUST_3447,Fiction,Books,6,16.7,100.2,68.83,31.37,West,In-Store,Premium
ORD_649437,2024-09-24,CUST_9329,Jacket,Clothing,1,138.47,138.47,93.35,45.12,West,Online,Budget
ORD_134630,2024-09-24,CUST_6416,Decor,Home & Garden,1,63.0,63.0,40.88,22.12,East,Online,Regular
ORD_695638,2024-09-24,CUST_6810,Kitchen Appliances,Home & Garden,3,152.15,456.45,309.56,146.89,West,Online,Budget
ORD_133287,2024-09-24,CUST_9267,Plants,Home & Garden,3,18.85,56.55,42.94,13.61,Central,Online,Regular
ORD_126817,2024-09-25,CUST_1669,Tablet,Electronics,2,397.51,795.02,583.79,211.23,North,Online,Budget
ORD_446585,2024-09-25,CUST_2484,Camera,Electronics,1,493.16,493.16,388.11,105.05,South,Online,Budget
ORD_377586,2024-09-25,CUST_7037,Running Shoes,Sports,3,92.75,278.25,184.19,94.06,South,Mobile App,Premium
ORD_737085,2024-09-25,CUST_9460,Smartphone,Electronics,1,891.89,891.89,668.65,223.24,North,Online,Regular
ORD_636146,2024-09-25,CUST_8230,Bicycle,Sports,2,541.26,1082.52,741.71,340.81,Central,In-Store,Budget
ORD_433888,2024-09-25,CUST_6923,Tablet,Electronics,2,419.48,838.96,515.58,323.38,North,In-Store,Budget
ORD_630093,2024-09-25,CUST_8306,Biography,Books,2,13.18,26.36,20.05,6.31,West,Online,Premium
ORD_261654,2024-09-26,CUST_8287,Hoodie,Clothing,1,44.97,44.97,34.21,10.76,Central,Online,Regular
ORD_196069,2024-09-26,CUST_4402,Tools,Home & Garden,3,51.07,153.21,96.18,57.03,North,In-Store,Budget
ORD_963565,2024-09-26,CUST_6486,Gym Equipment,Sports,1,175.89,175.89,138.79,37.1,Central,Online,Premium
ORD_619392,2024-09-26,CUST_8625,Camera,Electronics,2,440.69,881.38,556.45,324.93,North,Online,Regular
ORD_177514,2024-09-26,CUST_9938,Running Shoes,Sports,1,116.1,116.1,88.79,27.31,Central,Online,Budget
ORD_512298,2024-09-26,CUST_5306,Bicycle,Sports,2,424.19,848.38,603.47,244.91,East,Online,Regular
ORD_950602,2024-09-27,CUST_9046,Fiction,Books,1,13.26,13.26,9.04,4.22,East,Mobile App,Premium
ORD_955058,2024-09-27,CUST_7291,Bicycle,Sports,2,498.03,996.06,793.41,202.65,East,Mobile App,Premium
ORD_185769,2024-09-27,CUST_8779,Comics,Books,2,7.7,15.4,10.65,4.75,East,Online,Budget
ORD_343974,2024-09-27,CUST_6406,Decor,Home & Garden,2,57.82,115.64,71.48,44.16,South,In-Store,Budget
ORD_146073,2024-09-28,CUST_7045,Sneakers,Clothing,3,76.44,229.32,156.45,72.87,Central,Online,Premium
ORD_881667,2024-09-28,CUST_9204,Sportswear,Sports,3,41.66,124.98,77.43,47.55,North,In-Store,Premium
ORD_913769,2024-09-28,CUST_7575,Smartphone,Electronics,1,701.96,701.96,500.87,201.09,North,Mobile App,Premium
ORD_468845,2024-09-28,CUST_1096,Tennis Racket,Sports,4,43.73,174.92,134.81,40.11,West,In-Store,Regular
ORD_586579,2024-09-28,CUST_1692,Sportswear,Sports,5,40.94,204.7,153.67,51.03,East,Online,Regular
ORD_563997,2024-09-28,CUST_4135,Textbook,Books,1,132.22,132.22,98.9,33.32,Central,Mobile App,Regular
ORD_587151,2024-09-28,CUST_5015,Plants,Home & Garden,1,23.49,23.49,15.61,7.88,South,In-Store,Regular
ORD_593047,2024-09-28,CUST_2259,Hoodie,Clothing,2,35.89,71.78,47.8,23.98,South,Mobile App,Budget
ORD_188641,2024-09-28,CUST_5601,Tablet,Electronics,2,240.4,480.8,368.39,112.41,West,In-Store,Premium
ORD_966754,2024-09-28,CUST_8700,Comics,Books,2,12.37,24.74,16.61,8.13,North,In-Store,Regular
ORD_971636,2024-09-28,CUST_9643,Decor,Home & Garden,3,77.77,233.31,184.16,49.15,North,Online,Premium
ORD_930577,2024-09-29,CUST_8974,Decor,Home & Garden,3,57.2,171.6,130.64,40.96,South,In-Store,Regular
ORD_510310,2024-09-29,CUST_9700,Running Shoes,Sports,3,105.09,315.27,227.31,87.96,East,Online,Premium
ORD_247572,2024-09-29,CUST_1743,Fiction,Books,5,21.04,105.2,75.0,30.2,East,Online,Premium
ORD_760387,2024-09-30,CUST_9836,Decor,Home & Garden,4,61.53,246.12,184.9,61.22,East,In-Store,Regular
ORD_564020,2024-09-30,CUST_1687,Tennis Racket,Sports,1,83.59,83.59,66.63,16.96,East,Online,Regular
ORD_900028,2024-09-30,CUST_7606,T-Shirt,Clothing,8,28.93,231.44,144.88,86.56,South,In-Store,Budget
ORD_810638,2024-09-30,CUST_6528,Biography,Books,4,22.2,88.8,58.84,29.96,Central,Mobile App,Premium
ORD_523533,2024-09-30,CUST_8144,Running Shoes,Sports,4,85.67,342.68,242.63,100.05,West,Mobile App,Premium
ORD_887616,2024-09-30,CUST_6681,Furniture,Home & Garden,2,327.56,655.12,439.99,215.13,West,Mobile App,Premium
ORD_758229,2024-09-30,CUST_2001,Jacket,Clothing,3,102.35,307.05,242.39,64.66,South,Online,Budget
ORD_106829,2024-09-30,CUST_4901,Tools,Home & Garden,7,32.34,226.38,167.91,58.47,South,In-Store,Regular
ORD_143096,2024-09-30,CUST_4122,Bicycle,Sports,2,559.96,1119.92,829.15,290.77,East,Mobile App,Budget
ORD_358581,2024-09-30,CUST_6441,Fiction,Books,3,18.56,55.68,36.18,19.5,North,Online,Budget
ORD_580067,2024-09-30,CUST_8079,Gym Equipment,Sports,1,211.59,211.59,134.72,76.87,Central,In-Store,Budget
ORD_716813,2024-10-01,CUST_7855,Kitchen Appliances,Home & Garden,2,145.76,291.52,183.5,108.02,Central,Online,Regular
ORD_945324,2024-10-01,CUST_8049,Jacket,Clothing,4,157.13,628.52,453.73,174.79,North,Online,Budget
ORD_180293,2024-10-01,CUST_6549,Textbook,Books,3,121.13,363.39,254.75,108.64,North,Mobile App,Budget
ORD_312005,2024-10-01,CUST_8689,Plants,Home & Garden,8,16.76,134.08,107.15,26.93,West,Mobile App,Premium
ORD_700727,2024-10-02,CUST_4938,T-Shirt,Clothing,4,26.21,104.84,83.25,21.59,West,Online,Regular
ORD_958259,2024-10-02,CUST_7567,Textbook,Books,4,118.92,475.68,314.03,161.65,Central,In-Store,Premium
ORD_893928,2024-10-02,CUST_2765,Sneakers,Clothing,2,106.68,213.36,167.56,45.8,East,In-Store,Premium
ORD_666416,2024-10-02,CUST_2710,Sneakers,Clothing,4,78.23,312.92,235.76,77.16,East,Online,Regular
ORD_677392,2024-10-02,CUST_8450,Laptop,Electronics,2,644.01,1288.02,904.48,383.54,West,Mobile App,Regular
ORD_907420,2024-10-02,CUST_9385,Camera,Electronics,1,339.37,339.37,216.17,123.2,West,In-Store,Premium
ORD_339059,2024-10-02,CUST_7558,Sneakers,Clothing,2,113.6,227.2,151.45,75.75,North,Online,Regular
ORD_944609,2024-10-02,CUST_2042,Bedding,Home & Garden,2,89.36,178.72,113.78,64.94,East,Online,Regular
ORD_951904,2024-10-02,CUST_4314,Textbook,Books,4,106.57,426.28,292.78,133.5,East,Mobile App,Budget
ORD_163380,2024-10-03,CUST_6925,T-Shirt,Clothing,7,29.84,208.88,137.32,71.56,East,In-Store,Budget
ORD_832734,2024-10-03,CUST_6752,Fiction,Books,7,14.24,99.68,76.87,22.81,West,In-Store,Premium
ORD_427015,2024-10-03,CUST_1303,Headphones,Electronics,3,106.98,320.94,231.26,89.68,West,Mobile App,Budget
ORD_322022,2024-10-03,CUST_6633,Football,Sports,5,31.84,159.2,122.63,36.57,South,In-Store,Budget
ORD_900611,2024-10-03,CUST_8338,Tennis Racket,Sports,3,54.03,162.09,127.86,34.23,South,Online,Regular
ORD_381938,2024-10-03,CUST_2605,Textbook,Books,3,103.32,309.96,231.85,78.11,South,Mobile App,Premium
ORD_506691,2024-10-03,CUST_4871,Laptop,Electronics,2,792.88,1585.76,1209.83,375.93,East,Mobile App,Premium
ORD_306114,2024-10-03,CUST_8957,Biography,Books,4,14.74,58.96,40.97,17.99,South,Mobile App,Budget
ORD_372935,2024-10-04,CUST_3938,Bedding,Home & Garden,1,107.86,107.86,75.35,32.51,Central,Online,Budget
ORD_542276,2024-10-04,CUST_1173,Decor,Home & Garden,1,65.84,65.84,45.87,19.97,Central,Mobile App,Budget
ORD_964880,2024-10-04,CUST_2600,Dress,Clothing,6,54.41,326.46,246.32,80.14,East,Online,Budget
ORD_691348,2024-10-04,CUST_1142,Plants,Home & Garden,3,22.27,66.81,53.06,13.75,North,Online,Premium
ORD_110514,2024-10-04,CUST_3590,Sneakers,Clothing,1,83.06,83.06,53.94,29.12,South,Online,Regular
ORD_215389,2024-10-04,CUST_1860,Decor,Home & Garden,2,55.84,111.68,72.51,39.17,West,Mobile App,Regular
ORD_186178,2024-10-04,CUST_6626,Headphones,Electronics,1,97.25,97.25,71.91,25.34,West,Mobile App,Budget
ORD_562225,2024-10-05,CUST_5602,Headphones,Electronics,1,151.86,151.86,103.26,48.6,North,In-Store,Budget
ORD_840385,2024-10-05,CUST_3996,Tablet,Electronics,1,353.56,353.56,259.25,94.31,Central,Online,Regular
ORD_325271,2024-10-05,CUST_5324,Biography,Books,5,19.13,95.65,60.56,35.09,Central,In-Store,Premium
ORD_922164,2024-10-05,CUST_4659,Kitchen Appliances,Home & Garden,1,153.93,153.93,115.29,38.64,East,Mobile App,Regular
ORD_342634,2024-10-05,CUST_7593,Football,Sports,3,21.68,65.04,48.47,16.57,West,In-Store,Budget
ORD_488006,2024-10-05,CUST_4432,Jacket,Clothing,1,120.82,120.82,88.48,32.34,Central,Online,Premium
ORD_968406,2024-10-05,CUST_4781,T-Shirt,Clothing,1,31.38,31.38,21.71,9.67,East,In-Store,Regular
ORD_894946,2024-10-05,CUST_1259,Bicycle,Sports,2,428.4,856.8,562.98,293.82,South,Mobile App,Budget
ORD_551533,2024-10-05,CUST_6484,Plants,Home & Garden,6,17.82,106.92,67.06,39.86,West,Mobile App,Budget
ORD_959761,2024-10-06,CUST_1986,Textbook,Books,1,113.93,113.93,80.14,33.79,South,Online,Budget
ORD_733727,2024-10-06,CUST_6610,Non-Fiction,Books,2,22.02,44.04,32.61,11.43,East,In-Store,Premium
ORD_161989,2024-10-06,CUST_8330,Decor,Home & Garden,1,65.09,65.09,47.89,17.2,North,Mobile App,Budget
ORD_311069,2024-10-06,CUST_5860,Jacket,Clothing,1,122.5,122.5,83.16,39.34,West,Online,Budget
ORD_412886,2024-10-06,CUST_1151,Non-Fiction,Books,5,30.44,152.2,94.59,57.61,North,Mobile App,Budget
ORD_704168,2024-10-06,CUST_6433,Running Shoes,Sports,4,98.29,393.16,245.21,147.95,North,Online,Regular
ORD_128535,2024-10-06,CUST_8851,Tennis Racket,Sports,4,66.7,266.8,176.79,90.01,East,In-Store,Regular
ORD_176604,2024-10-07,CUST_5198,Hoodie,Clothing,7,41.65,291.55,178.36,113.19,Central,Online,Budget
ORD_818178,2024-10-07,CUST_3523,Running Shoes,Sports,1,97.94,97.94,65.04,32.9,West,In-Store,Premium
ORD_888019,2024-10-07,CUST_6157,Decor,Home & Garden,3,38.99,116.97,74.49,42.48,West,Mobile App,Budget
ORD_652819,2024-10-07,CUST_2129,Jeans,Clothing,4,67.08,268.32,189.2,79.12,North,Mobile App,Regular
ORD_171368,2024-10-07,CUST_1183,Plants,Home & Garden,4,26.0,104.0,76.03,27.97,Central,Mobile App,Budget
ORD_282695,2024-10-07,CUST_3303,Jacket,Clothing,4,183.79,735.16,525.11,210.05,North,Online,Regular
ORD_796865,2024-10-07,CUST_4872,T-Shirt,Clothing,6,30.84,185.04,126.72,58.32,Central,Mobile App,Budget
ORD_817002,2024-10-07,CUST_2163,Running Shoes,Sports,2,99.5,199.0,125.84,73.16,South,Online,Budget
ORD_820604,2024-10-07,CUST_7750,Sneakers,Clothing,4,102.48,409.92,269.8,140.12,Central,Online,Premium
ORD_398776,2024-10-08,CUST_7592,Laptop,Electronics,1,882.85,882.85,556.93,325.92,West,Mobile App,Budget
ORD_987730,2024-10-08,CUST_9761,Tablet,Electronics,2,331.92,663.84,514.16,149.68,Central,Mobile App,Budget
ORD_375831,2024-10-08,CUST_8716,Running Shoes,Sports,1,101.4,101.4,61.49,39.91,Central,Mobile App,Premium
ORD_605998,2024-10-08,CUST_6535,Non-Fiction,Books,6,19.46,116.76,77.07,39.69,Central,Mobile App,Regular
ORD_245087,2024-10-08,CUST_2543,Bicycle,Sports,2,496.38,992.76,636.19,356.57,Central,In-Store,Regular
ORD_597643,2024-10-08,CUST_7390,Textbook,Books,2,93.43,186.86,131.94,54.92,West,In-Store,Premium
ORD_803154,2024-10-09,CUST_2656,Kitchen Appliances,Home & Garden,1,201.85,201.85,141.01,60.84,North,Mobile App,Budget
ORD_244353,2024-10-09,CUST_6675,Headphones,Electronics,4,110.57,442.28,350.18,92.1,West,Mobile App,Premium
ORD_292667,2024-10-09,CUST_1284,Bicycle,Sports,1,417.75,417.75,263.15,154.6,West,Mobile App,Premium
ORD_482500,2024-10-09,CUST_4108,Camera,Electronics,1,464.23,464.23,356.4,107.83,Central,Online,Regular
ORD_906037,2024-10-09,CUST_3052,Jacket,Clothing,4,111.02,444.08,315.02,129.06,West,Online,Premium
ORD_943468,2024-10-09,CUST_3560,Hoodie,Clothing,8,51.37,410.96,272.45,138.51,East,Online,Budget
ORD_236104,2024-10-09,CUST_8142,Camera,Electronics,1,422.7,422.7,272.08,150.62,West,In-Store,Regular
ORD_695545,2024-10-09,CUST_6998,Children Books,Books,8,11.45,91.6,69.4,22.2,West,Online,Regular
ORD_527442,2024-10-09,CUST_6038,Tennis Racket,Sports,2,59.69,119.38,72.12,47.26,Central,In-Store,Premium
ORD_330120,2024-10-10,CUST_1359,Running Shoes,Sports,1,81.7,81.7,55.69,26.01,South,Online,Regular
ORD_902989,2024-10-10,CUST_5785,Dress,Clothing,7,62.25,435.75,337.96,97.79,East,Mobile App,Budget
ORD_659885,2024-10-10,CUST_7591,Dress,Clothing,1,62.87,62.87,38.79,24.08,East,Online,Premium
ORD_952227,2024-10-10,CUST_5240,Tools,Home & Garden,2,40.98,81.96,65.52,16.44,Central,Online,Premium
ORD_399105,2024-10-10,CUST_8454,Smartphone,Electronics,2,653.06,1306.12,1033.75,272.37,East,In-Store,Budget
ORD_328472,2024-10-10,CUST_3054,Children Books,Books,6,14.44,86.64,64.5,22.14,Central,Mobile App,Regular
ORD_449247,2024-10-10,CUST_4630,Running Shoes,Sports,3,98.79,296.37,208.08,88.29,East,Online,Premium
ORD_541249,2024-10-10,CUST_6247,Hoodie,Clothing,4,33.14,132.56,89.65,42.91,South,Mobile App,Premium
ORD_369678,2024-10-10,CUST_1328,Camera,Electronics,2,341.36,682.72,457.45,225.27,South,Online,Premium
ORD_387759,2024-10-10,CUST_8369,Plants,Home & Garden,4,21.76,87.04,67.49,19.55,South,In-Store,Premium
ORD_403051,2024-10-11,CUST_1073,Bedding,Home & Garden,1,76.32,76.32,48.75,27.57,Central,In-Store,Premium
ORD_140013,2024-10-11,CUST_1708,Camera,Electronics,1,432.07,432.07,270.21,161.86,West,In-Store,Premium
ORD_305287,2024-10-11,CUST_6938,Smartphone,Electronics,2,610.32,1220.64,810.68,409.96,East,Online,Premium
ORD_164737,2024-10-11,CUST_8594,Plants,Home & Garden,8,21.46,171.68,125.34,46.34,Central,In-Store,Regular
ORD_485891,2024-10-11,CUST_4934,Jacket,Clothing,4,140.3,561.2,415.65,145.55,West,Mobile App,Regular
ORD_211638,2024-10-11,CUST_9746,Gym Equipment,Sports,2,278.38,556.76,398.7,158.06,North,In-Store,Budget
ORD_737692,2024-10-11,CUST_1901,Gym Equipment,Sports,1,225.06,225.06,161.3,63.76,East,Mobile App,Premium
ORD_285111,2024-10-11,CUST_3106,Gym Equipment,Sports,1,181.81,181.81,120.33,61.48,East,Online,Budget
ORD_536857,2024-10-12,CUST_8351,Sneakers,Clothing,3,85.73,257.19,161.32,95.87,North,In-Store,Regular
ORD_883188,2024-10-12,CUST_3584,Sportswear,Sports,1,34.95,34.95,22.02,12.93,West,In-Store,Premium
ORD_807097,2024-10-12,CUST_9186,Camera,Electronics,1,476.28,476.28,361.16,115.12,Central,Mobile App,Regular
ORD_835061,2024-10-12,CUST_3061,Bicycle,Sports,2,517.31,1034.62,652.18,382.44,North,In-Store,Regular
ORD_332118,2024-10-12,CUST_8858,Jeans,Clothing,4,86.99,347.96,240.73,107.23,North,Online,Regular
ORD_574016,2024-10-12,CUST_3002,Tennis Racket,Sports,3,72.25,216.75,172.25,44.5,East,Online,Budget
ORD_361673,2024-10-12,CUST_5437,Smartphone,Electronics,2,905.59,1811.18,1348.19,462.99,North,In-Store,Budget
ORD_830609,2024-10-12,CUST_7473,Sneakers,Clothing,3,69.44,208.32,148.88,59.44,South,In-Store,Budget
ORD_718337,2024-10-13,CUST_1359,Smartphone,Electronics,1,547.3,547.3,341.86,205.44,South,Mobile App,Premium
ORD_100974,2024-10-13,CUST_5142,Laptop,Electronics,1,965.51,965.51,648.36,317.15,South,Mobile App,Premium
ORD_865492,2024-10-13,CUST_4024,Plants,Home & Garden,4,18.76,75.04,49.96,25.08,East,Mobile App,Regular
ORD_893041,2024-10-13,CUST_5472,Smartphone,Electronics,2,804.57,1609.14,1080.09,529.05,East,Mobile App,Regular
ORD_108091,2024-10-14,CUST_2847,Biography,Books,8,16.41,131.28,102.49,28.79,East,Online,Regular
ORD_794992,2024-10-14,CUST_6645,Bedding,Home & Garden,2,85.6,171.2,119.13,52.07,North,Online,Premium
ORD_557925,2024-10-14,CUST_2443,Tablet,Electronics,2,292.36,584.72,401.78,182.94,East,Online,Premium
ORD_450969,2024-10-14,CUST_8002,Jacket,Clothing,2,138.83,277.66,166.78,110.88,South,In-Store,Premium
ORD_388163,2024-10-14,CUST_6029,Textbook,Books,2,93.64,187.28,129.71,57.57,West,Online,Regular
ORD_636538,2024-10-14,CUST_5414,Comics,Books,7,6.89,48.23,32.5,15.73,South,Online,Regular
ORD_820333,2024-10-14,CUST_9774,Sportswear,Sports,4,32.3,129.2,102.65,26.55,Central,Mobile App,Premium
ORD_647818,2024-10-15,CUST_4128,Comics,Books,4,8.54,34.16,21.2,12.96,East,Mobile App,Budget
ORD_916171,2024-10-15,CUST_8649,Tablet,Electronics,2,425.72,851.44,666.87,184.57,East,Mobile App,Regular
ORD_716862,2024-10-15,CUST_4174,Plants,Home & Garden,7,18.32,128.24,102.33,25.91,West,Mobile App,Premium
ORD_824304,2024-10-15,CUST_7305,Jacket,Clothing,1,160.33,160.33,97.25,63.08,North,In-Store,Budget
ORD_727029,2024-10-15,CUST_3608,Non-Fiction,Books,3,20.75,62.25,42.04,20.21,East,In-Store,Budget
ORD_272987,2024-10-15,CUST_2215,Smartwatch,Electronics,2,319.36,638.72,497.33,141.39,South,In-Store,Regular
ORD_818513,2024-10-15,CUST_2030,Tools,Home & Garden,2,46.31,92.62,59.11,33.51,East,Online,Regular
ORD_653928,2024-10-16,CUST_7403,Decor,Home & Garden,2,47.54,95.08,62.79,32.29,South,Online,Budget
ORD_597778,2024-10-16,CUST_1478,Bicycle,Sports,1,418.65,418.65,268.69,149.96,East,Online,Regular
ORD_200151,2024-10-16,CUST_5955,Textbook,Books,4,113.65,454.6,360.9,93.7,West,Online,Premium
ORD_467834,2024-10-16,CUST_9391,Running Shoes,Sports,2,112.42,224.84,167.29,57.55,East,Online,Premium
ORD_881639,2024-10-16,CUST_4010,Sneakers,Clothing,4,76.56,306.24,224.79,81.45,Central,In-Store,Premium
ORD_225492,2024-10-16,CUST_5973,Non-Fiction,Books,5,25.84,129.2,102.68,26.52,East,Mobile App,Budget
ORD_139993,2024-10-16,CUST_5205,Smartwatch,Electronics,2,345.22,690.44,451.99,238.45,North,Mobile App,Premium
ORD_892920,2024-10-16,CUST_1572,Football,Sports,7,34.32,240.24,176.51,63.73,North,Mobile App,Regular
ORD_771740,2024-10-17,CUST_6436,Camera,Electronics,1,423.36,423.36,274.35,149.01,Central,Online,Budget
ORD_436821,2024-10-17,CUST_5169,Tablet,Electronics,1,321.59,321.59,199.03,122.56,North,Mobile App,Budget
ORD_268100,2024-10-17,CUST_1510,Decor,Home & Garden,3,66.74,200.22,131.78,68.44,Central,In-Store,Premium
ORD_896106,2024-10-17,CUST_8758,Camera,Electronics,2,441.24,882.48,600.73,281.75,North,Mobile App,Regular
ORD_600121,2024-10-17,CUST_7260,Running Shoes,Sports,2,113.52,227.04,149.4,77.64,North,Mobile App,Premium
ORD_115664,2024-10-17,CUST_2640,Smartwatch,Electronics,1,247.13,247.13,152.83,94.3,South,In-Store,Premium
ORD_619900,2024-10-17,CUST_3226,Tablet,Electronics,1,271.47,271.47,178.53,92.94,Central,In-Store,Budget
ORD_183579,2024-10-18,CUST_6441,Fiction,Books,8,13.85,110.8,74.48,36.32,South,Online,Regular
ORD_189132,2024-10-18,CUST_1843,Headphones,Electronics,1,103.51,103.51,71.22,32.29,West,In-Store,Budget
